,node,category
5819,788275372777414656,proukr
5820,788287950798938112,pax
5821,788836913767735296,proukr
5822,788965832126631936,proukr
5823,788981396802973696,proukr
5824,789134837978390528,pax
5825,789558747190394880,proukr
5826,789659405855842306,pax
5827,789916703815823360,proukr
5828,790626212183994368,proukr
5829,790870659333259264,proukr
5830,790997716348211200,proukr
5831,791524350428151808,pax
5832,792200936605310976,pax
5833,792398794059026435,proukr
5834,793236013040693248,proukr
5835,793367160341094400,proukr
5836,793560323609460736,dontcare
5837,793600604283305984,proukr
5838,793990213915779072,proukr
5839,794269748510887936,proukr
5840,794519571294261248,proukr
5841,795362614079418368,proukr
5842,795404565260734465,proukr
5843,795419057487024129,proukr
5844,795424917999206400,proukr
5845,795574996995375104,pax
5846,796001849295966209,proukr
5847,796085906230886400,dontcare
5848,796323798979121153,proukr
5849,796420190850449408,dontcare
5850,796473629617819652,proukr
5851,796498896532946944,proukr
5852,796838577636306945,proukr
5853,796839635162959872,proukr
5854,796913836691521536,proukr
5855,796930492486430720,proukr
5856,797179922087297024,proukr
5857,797205315800309760,proukr
5858,797250788825382912,proukr
5859,797252095518842880,proukr
5860,797365087518523392,proukr
5861,797442530438692864,proukr
5862,797553658657378310,pax
5863,797833897472036864,proukr
5864,797837618616631296,proukr
5865,797912217714913280,proukr
5866,798278570510585857,proukr
5867,798369918244634624,proukr
5868,798770704355237888,proukr
5869,798809937203765249,proukr
5870,798953701972938752,pax
5871,798964170054057984,proukr
5872,798982414018220032,proukr
5873,799259312828850178,pax
5874,799327000150167552,proukr
5875,799402837675380736,proukr
5876,799796448590266368,pax
5877,800009496760303616,prorus
5878,800065521156661248,proukr
5879,800074295292542976,pax
5880,800077523858046976,proukr
5881,800088066283085824,proukr
5882,800128398492209152,dontcare
5883,800161879582617601,proukr
5884,800783792428302336,proukr
5885,801112383179681793,proukr
5886,801117264074379264,proukr
5887,801241930508083200,proukr
5888,801247532529631232,proukr
5889,801602545038802945,proukr
5890,801717287300530176,proukr
5891,801935370942316545,proukr
5892,802951578428866560,pax
5893,803023520997535744,proukr
5894,803184176207892480,proukr
5895,803361385266581504,proukr
5896,803386505297330176,dontcare
5897,803632522592555009,proukr
5898,803748518301007872,pax
5899,803774210271301632,pax
5900,803782681276416002,proukr
5901,803785099607150592,proukr
5902,803841721624887296,proukr
5903,804047193707606016,proukr
5904,804218683413426177,proukr
5905,804219825702604800,dontcare
5906,804397543903862784,proukr
5907,804424518899007494,proukr
5908,804437934573137920,proukr
5909,804677905150316545,proukr
5910,804947812144140288,dontcare
5911,805003152508551170,proukr
5912,805052482334363648,proukr
5913,805248112264626176,proukr
5914,805345210557493248,proukr
5915,805371609930485760,proukr
5916,805498327055945728,pax
5917,805512598531620864,pax
5918,805777805183221760,proukr
5919,806207335987347456,proukr
5920,806272587160371200,pax
5921,806625064993116161,pax
5922,806984790574559232,proukr
5923,807283658973413377,proukr
5924,807302367423168512,proukr
5925,807347879182553088,pax
5926,807396587345498112,proukr
5927,807685182664876032,proukr
5928,808369805094858752,proukr
5929,808744291719790592,proukr
5930,809022254357028864,proukr
5931,809378390495162372,proukr
5932,809380369724297216,proukr
5933,809394873652703233,pax
5934,809586511331074048,proukr
5935,809769590435758080,pax
5936,809970499853828096,proukr
5937,810046505864273921,proukr
5938,810166931927932929,proukr
5939,810196545429762048,proukr
5940,810276475337199616,proukr
5941,810476391674290177,prorus
5942,810628088874684416,proukr
5943,810639135694356480,proukr
5944,810663025212530689,dontcare
5945,810942272309235713,proukr
5946,810994658029383685,pax
5947,811521607059566593,proukr
5948,811538128213254146,proukr
5949,811773661329899520,proukr
5950,812029393455431680,pax
5951,812062450535329792,pax
5952,812108833849868288,pax
5953,812161610127065088,proukr
5954,812497733542092800,proukr
5955,812998182863044608,proukr
5956,813147569287266304,pax
5957,813642964203282433,proukr
5958,813738086282694656,pax
5959,813796498399969280,proukr
5960,813800480430292995,proukr
5961,813849141126266881,proukr
5962,814000958770413568,proukr
5963,814222411042357248,pax
5964,814465206722166784,proukr
5965,815158233568571392,proukr
5966,815331271748517888,proukr
5967,815369540364304384,proukr
5968,815505894763069440,proukr
5969,815576846091878400,pax
5970,815708250217840640,dontcare
5971,816038102527516673,proukr
5972,816240056386093056,proukr
5973,816292737062342656,proukr
5974,816459680163753984,pax
5975,816503605402312705,proukr
5976,816770404366708736,dontcare
5977,816883297426939904,pax
5978,817279684870373376,pax
5979,817488870686101504,proukr
5980,817696582439227394,proukr
5981,817790196762734593,proukr
5982,817890498245488640,pax
5983,817923454456373249,pax
5984,818058104193433605,proukr
5985,818246053468262401,proukr
5986,818401525882036224,pax
5987,818443335509671938,proukr
5988,818624813149421568,proukr
5989,818714963401265152,proukr
5990,818910361944555520,pax
5991,819019776844513280,dontcare
5992,819302849385558017,pax
5993,819867879080390656,proukr
5994,819928765480497153,proukr
5995,820386153845157889,pax
5996,820410298020532229,dontcare
5997,820507891782168578,proukr
5998,820555654259576832,proukr
5999,820646722489774081,pax
6000,820708631532466177,proukr
6001,820731335157383170,proukr
6002,820777162378772484,proukr
6003,820978401838329856,proukr
6004,821088340267204613,proukr
6005,821185169126293506,proukr
6006,821209893113712640,proukr
6007,821390751271649280,pax
6008,821421923032825856,proukr
6009,821668175494451203,proukr
6010,821714078188113925,proukr
6011,821939292532604928,pax
6012,822039751633014784,proukr
6013,822132611137105920,prorus
6014,822144538332499968,proukr
6015,822180925467398148,pax
6016,822340908737822720,proukr
6017,822524419058712576,prorus
6018,822583656820699136,proukr
6019,822620291587276802,pax
6020,822721631785259009,pax
6021,822781398960533504,proukr
6022,822810352610082818,proukr
6023,822827798414893060,proukr
6024,822829415109246976,proukr
6025,822845135293714433,pax
6026,822852487480647680,proukr
6027,822893188495052800,prorus
6028,822964804293951489,pax
6029,822983712354816000,pax
6030,823000712519045120,proukr
6031,823041939595522049,proukr
6032,823202484927819781,proukr
6033,823233271710543874,proukr
6034,823266028637589505,pax
6035,823266816852008961,pax
6036,823307245605756928,proukr
6037,823321464233480193,pax
6038,823381663505928192,proukr
6039,823421617980211200,proukr
6040,823583545100816390,proukr
6041,823583598661906432,proukr
6042,823609848617123840,dontcare
6043,823616655465074691,proukr
6044,823632932141142016,proukr
6045,823659762252468227,proukr
6046,823663695037337600,proukr
6047,823695001209176064,dontcare
6048,823706642420236293,pax
6049,823755885054869504,proukr
6050,823762211210285056,proukr
6051,824055033834524672,pax
6052,824126001936474113,proukr
6053,824132939390812160,proukr
6054,824216698551209984,proukr
6055,824279300694097921,dontcare
6056,824289780590514176,pax
6057,824327277747937282,proukr
6058,824331320771878914,proukr
6059,824354633116172288,pax
6060,824430755862437890,proukr
6061,824454522869350400,proukr
6062,824539674588770305,proukr
6063,824643002526289921,proukr
6064,824702679616278528,proukr
6065,824706808979869701,proukr
6066,824808971261378560,proukr
6067,824895946781708288,proukr
6068,824898533203406848,proukr
6069,825030296844185600,proukr
6070,825057711134035968,proukr
6071,825118870931333124,proukr
6072,825127941507944448,pax
6073,825136470662975488,proukr
6074,825203708329861121,proukr
6075,825230612831166466,proukr
6076,825275445964894208,proukr
6077,825478863748689923,proukr
6078,825488341197942784,proukr
6079,825714852110934016,proukr
6080,825726136638255105,pax
6081,825739345265094656,proukr
6082,825757017683943424,pax
6083,825758039877832705,proukr
6084,825765542816575489,proukr
6085,825778451009458180,proukr
6086,825804553287237634,pax
6087,825858654029086721,proukr
6088,826095126380285953,proukr
6089,826167811265306624,proukr
6090,826226272418283520,prorus
6091,826231533962944512,proukr
6092,826263229076733952,proukr
6093,826313760826486784,proukr
6094,826456955858194433,proukr
6095,826465702156627968,proukr
6096,826477732523548672,proukr
6097,826478819288678400,pax
6098,826511625259737095,proukr
6099,826542229632188416,proukr
6100,826562801443405824,proukr
6101,826789302663258114,pax
6102,826790341189726208,pax
6103,826823477600583680,proukr
6104,826828633968824321,proukr
6105,826956198368796672,pax
6106,827011760876093440,proukr
6107,827056535650004992,proukr
6108,827193543491850241,pax
6109,827199623332786176,proukr
6110,827253915179589633,proukr
6111,827595164961140737,proukr
6112,827671499817570304,proukr
6113,827953000018751489,proukr
6114,827974718376534016,prorus
6115,828127952059629570,proukr
6116,828166811048882176,pax
6117,828348977078796288,proukr
6118,828409263827582980,proukr
6119,828666082835701760,pax
6120,828722121748705280,proukr
6121,828810543918088197,pax
6122,828915057362870272,proukr
6123,828982343973089280,pax
6124,829047821668143104,proukr
6125,829076132762939397,proukr
6126,829133273993469953,pax
6127,829161719175999490,pax
6128,829230613936877568,dontcare
6129,829465923962564608,pax
6130,829476571639578625,prorus
6131,829491378895908869,proukr
6132,829544816702783488,prorus
6133,829556030300237824,pax
6134,829597019895377920,proukr
6135,829771362524917762,proukr
6136,829787503641010176,proukr
6137,829792053085171713,proukr
6138,829844932638564353,pax
6139,829855036372979712,proukr
6140,829859948502929409,proukr
6141,830068902919012352,proukr
6142,830069222008983553,pax
6143,830120804767645696,proukr
6144,830133143361482754,proukr
6145,830151760333381633,proukr
6146,830162735346245632,dontcare
6147,830182980136030208,prorus
6148,830516139281100800,proukr
6149,830886553123700736,pax
6150,830923167086546945,proukr
6151,831197912227000320,dontcare
6152,831248271716802560,proukr
6153,831716400171450368,proukr
6154,831721454211330048,proukr
6155,831724961114959873,proukr
6156,831902256782012423,proukr
6157,831949612281888768,proukr
6158,831993680890179585,proukr
6159,832059955876417536,proukr
6160,832306149877743622,proukr
6161,832324496870735872,proukr
6162,832370043530932231,proukr
6163,832667205758132224,proukr
6164,832695437823922176,proukr
6165,832770671486722048,proukr
6166,832972078701621248,proukr
6167,832980184601092096,proukr
6168,833059814783606784,pax
6169,833129792534769664,proukr
6170,833150701211623424,pax
6171,833380478916952064,pax
6172,833384074345644032,proukr
6173,833411654687809536,prorus
6174,833420755786412034,proukr
6175,833732520663465984,dontcare
6176,833822184229437441,proukr
6177,833830642198552576,dontcare
6178,833937118808399872,proukr
6179,833948277766762496,pax
6180,834286810406776832,pax
6181,834605018007347206,proukr
6182,834739131255230465,pax
6183,834741998045261824,pax
6184,834787294821367808,proukr
6185,834874610558599168,proukr
6186,835301606107250688,proukr
6187,835514948759453697,proukr
6188,835978597047271424,proukr
6189,836630673280626690,proukr
6190,837023040907116548,dontcare
6191,837145375874109440,pax
6192,837173140946026497,proukr
6193,837423016879468544,proukr
6194,837817145287389185,proukr
6195,838039213782233088,prorus
6196,838129184941600768,dontcare
6197,838339426187161601,proukr
6198,838394114592899078,proukr
6199,838886854602723329,proukr
6200,839669114578747392,proukr
6201,839890978106396673,proukr
6202,839913933460893696,pax
6203,839974511533555712,dontcare
6204,840313776478048257,proukr
6205,840686479307333633,proukr
6206,840925660956774400,proukr
6207,841271050574880769,proukr
6208,841316583888814080,pax
6209,841470193448714240,pax
6210,841657162925391872,proukr
6211,841670211182956545,pax
6212,842183341902299138,proukr
6213,842464555452239874,proukr
6214,842519938476707841,proukr
6215,842636957515726849,dontcare
6216,843245260088229890,proukr
6217,843279597961691138,proukr
6218,843433646962999296,proukr
6219,843434629994635265,prorus
6220,843489026875232261,pax
6221,843502075237580801,proukr
6222,843556423548067840,proukr
6223,843819562160209920,dontcare
6224,843870164131217408,proukr
6225,844002818117767168,prorus
6226,844273312301793281,proukr
6227,844299286653362177,pax
6228,844661016185196548,proukr
6229,844767424524148737,proukr
6230,844853745439535104,dontcare
6231,844958585071243264,proukr
6232,845000959575019520,pax
6233,845241051795378178,pax
6234,845381446516822016,proukr
6235,845409892060090370,pax
6236,846132802357776385,pax
6237,846183679630049280,proukr
6238,846388582621347840,prorus
6239,846400369852891136,dontcare
6240,846410393698238464,pax
6241,846766919684378625,proukr
6242,846871644756987906,proukr
6243,846905545663508480,proukr
6244,847146786166915077,proukr
6245,847603349780168704,pax
6246,847899028826144768,proukr
6247,848077376391180288,proukr
6248,848122112527171584,proukr
6249,848164010860138497,proukr
6250,848329022211620864,pax
6251,848440978277117952,pax
6252,848499535089344512,pax
6253,849124141483667456,proukr
6254,849411796171620352,proukr
6255,849448663546040320,proukr
6256,849641087367094274,proukr
6257,849685715323506688,proukr
6258,850121274173083648,proukr
6259,850148074831966209,proukr
6260,850173122535751680,dontcare
6261,850397032514805760,proukr
6262,850460424080412674,proukr
6263,850819849869705216,proukr
6264,851094972048621569,proukr
6265,851872097290772480,pax
6266,851892505872412675,proukr
6267,851894658682699777,proukr
6268,852112455660695552,proukr
6269,852215731320233985,proukr
6270,852262961511112704,proukr
6271,852660710832308224,dontcare
6272,852927337658241024,proukr
6273,853061770235260930,proukr
6274,853190786095210496,pax
6275,853381369724063745,proukr
6276,853462154376343552,proukr
6277,853640815025033220,prorus
6278,853681121049161728,proukr
6279,854084992137408512,pax
6280,854449144336982017,proukr
6281,854742374458720258,proukr
6282,854829038829010945,proukr
6283,855468534587174916,prorus
6284,855472556673044480,proukr
6285,855837339620265984,dontcare
6286,856131595518005253,proukr
6287,856150089412132865,proukr
6288,856216775830253568,proukr
6289,856312239761915904,proukr
6290,856787029287473152,pax
6291,856814148088471552,proukr
6292,857307866163793920,proukr
6293,857551308756312068,pax
6294,857604230496038912,dontcare
6295,857613780641095681,proukr
6296,857802985468043265,proukr
6297,857852437264314368,proukr
6298,857883113950658560,pax
6299,857936728165896204,proukr
6300,858068707360354307,dontcare
6301,858071844628422662,pax
6302,858227186016428032,pax
6303,858270600091111424,proukr
6304,858509735607361536,proukr
6305,858868909134434304,proukr
6306,858939549271150592,pax
6307,859061213526929408,proukr
6308,859410655878807553,pax
6309,859449836008947713,proukr
6310,859926840483491840,proukr
6311,860024141327597568,prorus
6312,860279213986914308,proukr
6313,860305366776664064,pax
6314,860522709100318724,proukr
6315,860668400699396096,proukr
6316,860947303187664896,prorus
6317,861055200588640256,pax
6318,861313605563592704,proukr
6319,862106769862078464,proukr
6320,862242937156976642,proukr
6321,862293912492310528,proukr
6322,862324808939339777,proukr
6323,862370514907561984,proukr
6324,862640901465792512,proukr
6325,862957859314827264,proukr
6326,863000459576881152,proukr
6327,863080535681372160,proukr
6328,863255447330897920,pax
6329,863852250304663552,proukr
6330,863947629981519872,pax
6331,864663235923820545,pax
6332,864678243626102784,proukr
6333,865232482307719168,proukr
6334,865261623619072000,proukr
6335,865602530574688257,proukr
6336,865621311795609600,pax
6337,865677961919422464,proukr
6338,865718781594800130,proukr
6339,865816941260185600,pax
6340,866090223993733121,prorus
6341,866658628178243585,proukr
6342,866949673461981184,proukr
6343,867034023096455168,proukr
6344,867588350152130569,pax
6345,867643763493027840,proukr
6346,868019183216414721,pax
6347,868408599109926912,proukr
6348,868458599093293058,proukr
6349,868648623608741888,proukr
6350,868794661913100288,prorus
6351,868889219447443456,proukr
6352,868998110328049664,proukr
6353,869139634449764353,pax
6354,869914029518663680,pax
6355,869950852936683520,proukr
6356,870336150841548801,proukr
6357,870402512834011136,pax
6358,870406917507690498,proukr
6359,870420744970416128,proukr
6360,870729947182227457,proukr
6361,871020335889620993,proukr
6362,871140080194387973,dontcare
6363,871150390217146368,pax
6364,871257586737262593,dontcare
6365,871326001342623744,proukr
6366,871334310330208256,proukr
6367,871341969569718273,proukr
6368,871383942276034566,proukr
6369,871451915078336512,proukr
6370,871460151177469953,proukr
6371,871468959186509824,proukr
6372,871764556917460992,proukr
6373,871858796179673089,proukr
6374,872683388435648512,proukr
6375,872760396779847680,proukr
6376,872877195068354560,proukr
6377,872981963153395713,pax
6378,873087053952466945,proukr
6379,873185490375233537,pax
6380,873245299782942722,proukr
6381,873259990433320960,pax
6382,873378393844305920,pax
6383,873547291524833280,proukr
6384,873637773940359168,proukr
6385,873642973342388225,proukr
6386,873791606159286272,pax
6387,873827065384112128,proukr
6388,873879307436916736,proukr
6389,874006150399877120,proukr
6390,874030504869285888,proukr
6391,874182381095309312,pax
6392,874695632400908292,proukr
6393,874860747410599937,pax
6394,875105470830321666,proukr
6395,875117953045348352,proukr
6396,875169183599738881,proukr
6397,875287477350682625,proukr
6398,875687121540927489,prorus
6399,875759452393267200,proukr
6400,875901435010891776,proukr
6401,876246370079744000,proukr
6402,876524897534697473,proukr
6403,876593417119297536,proukr
6404,876632298166341632,proukr
6405,876674644698427392,proukr
6406,877379403877040128,proukr
6407,878416176203919360,proukr
6408,878617491429314561,proukr
6409,878649193945980928,pax
6410,879370182858219521,pax
6411,879539283815653376,pax
6412,880061763684892672,proukr
6413,880080189715251200,dontcare
6414,880141598960570369,proukr
6415,880424816314130432,prorus
6416,880510470108712960,proukr
6417,880519768586899456,proukr
6418,880767254031470594,proukr
6419,881578506903314432,proukr
6420,882107214391115776,proukr
6421,882172393527160832,dontcare
6422,882232731979198464,dontcare
6423,882305825188048896,proukr
6424,882738890527911936,pax
6425,883016923830784002,prorus
6426,883356036211421185,proukr
6427,883529255853867008,proukr
6428,883691143522897920,proukr
6429,884009395255771136,proukr
6430,884023737745645572,proukr
6431,884026896803037185,proukr
6432,884207218215854080,proukr
6433,884836951626534912,proukr
6434,885135157442695168,dontcare
6435,885224729417625604,dontcare
6436,885276419672113152,proukr
6437,885320295871107073,proukr
6438,885626477127102466,pax
6439,885822236409692161,proukr
6440,885839574693490689,pax
6441,885847781889499136,pax
6442,885885059617738752,proukr
6443,885928702734999552,proukr
6444,885937130685554691,pax
6445,885974198719533057,proukr
6446,886311721241071617,proukr
6447,886627915902799874,pax
6448,886649866734239745,pax
6449,886653465602273281,pax
6450,887135536296734720,proukr
6451,887585020684247040,prorus
6452,887675243686490113,pax
6453,887688781494718465,proukr
6454,887689671723147264,proukr
6455,888066840034803714,proukr
6456,888080672237264898,dontcare
6457,888497926728712193,pax
6458,888654770612969473,proukr
6459,888835301530943488,pax
6460,888911266466627585,pax
6461,889197216170115073,pax
6462,889409914937851904,proukr
6463,889446637290041344,pax
6464,889613141277122562,proukr
6465,889824170015641600,proukr
6466,889880178079539200,proukr
6467,889937894202363904,proukr
6468,890476188023619585,proukr
6469,890491039638839297,dontcare
6470,890626907187929088,pax
6471,890844439442325504,proukr
6472,890906840208474112,proukr
6473,891504634736627712,proukr
6474,891750785314324480,proukr
6475,891963858193178624,pax
6476,891965625819701248,proukr
6477,892136417488510976,proukr
6478,892152140118077440,proukr
6479,892296846697254912,pax
6480,892360813545230336,pax
6481,892456809268523008,proukr
6482,892469859199660032,pax
6483,893299346367692800,dontcare
6484,893413355364519936,proukr
6485,893458615562096640,proukr
6486,893919612332650496,proukr
6487,894905209159331840,pax
6488,895614591455170561,proukr
6489,895688090563620864,proukr
6490,895762917672460288,dontcare
6491,896496644656685056,proukr
6492,896729461223247872,proukr
6493,896820675029065728,proukr
6494,896835445123895296,proukr
6495,897192181441507328,proukr
6496,897199043599896576,pax
6497,897439329483726848,proukr
6498,897505069196877828,proukr
6499,897634614411280385,proukr
6500,897700902500433920,proukr
6501,897822264711946240,proukr
6502,897825984019169281,pax
6503,897919979890376704,pax
6504,898002061094211584,proukr
6505,898156532122169346,proukr
6506,898284042331631616,proukr
6507,898453457409114112,proukr
6508,898618925558190080,proukr
6509,898633976344002560,proukr
6510,899067645873582080,prorus
6511,899257352423165952,pax
6512,899285155629731840,proukr
6513,899299210885033986,proukr
6514,899308266748080128,proukr
6515,899421936379408384,proukr
6516,899440385889587206,proukr
6517,899697923432136704,proukr
6518,899706443582001152,proukr
6519,899747248367693824,proukr
6520,900003263193292800,pax
6521,900087634747379712,proukr
6522,900196646537101312,pax
6523,900772904106897408,pax
6524,901394840809873408,pax
6525,902272894222438400,proukr
6526,902356780486930432,proukr
6527,902502004106383360,proukr
6528,902605718993461251,proukr
6529,902617811385757696,pax
6530,902667731786280960,proukr
6531,902913404448407552,proukr
6532,902980899477741570,proukr
6533,902985072944537601,proukr
6534,903134478859624448,proukr
6535,903321656764006400,proukr
6536,903403768259207168,dontcare
6537,903558201119051776,prorus
6538,903955081732567041,pax
6539,903961331228925952,dontcare
6540,904246070506528768,proukr
6541,904283597988782082,proukr
6542,904480646415953922,pax
6543,904725215393009665,proukr
6544,905212785918963712,proukr
6545,905400428434792448,pax
6546,905598153331703809,proukr
6547,906149909035933697,proukr
6548,906167665806508032,pax
6549,906595856232665094,proukr
6550,907253834799472640,proukr
6551,907384315905949697,proukr
6552,907401007058915329,proukr
6553,907813731148509184,pax
6554,907819776122118144,proukr
6555,908317237429379073,dontcare
6556,908366476285014016,proukr
6557,908389060770713605,proukr
6558,908426389522665474,proukr
6559,908469293662208000,pax
6560,908960855953420288,proukr
6561,909471715482271744,prorus
6562,909477905737990144,proukr
6563,909768130972520448,proukr
6564,910004101240446976,proukr
6565,910273080156672001,proukr
6566,910594272684118017,proukr
6567,910701591724007424,proukr
6568,910759609320787968,proukr
6569,910864750757666818,proukr
6570,911028990613364738,pax
6571,911316210712793089,proukr
6572,912018639712374784,pax
6573,912185165048410112,pax
6574,912232086211371008,proukr
6575,912280448423878656,proukr
6576,912387111520690178,proukr
6577,912511731804528645,proukr
6578,912674199663267841,proukr
6579,912746399749562368,dontcare
6580,913365890061791233,proukr
6581,913727981390057474,proukr
6582,913808495480360960,proukr
6583,914147937533427714,proukr
6584,914485269050662912,proukr
6585,914485339892396032,proukr
6586,914941307004571648,proukr
6587,915125979701563393,proukr
6588,915191147730960384,pax
6589,916006729476911104,proukr
6590,916083407838433280,proukr
6591,916297944906821634,proukr
6592,916372706181992448,proukr
6593,916656611787198465,pax
6594,916742770513113088,pax
6595,916801169267113984,prorus
6596,917068828823212037,proukr
6597,917515137577373697,proukr
6598,917530020616208384,pax
6599,917805686037377025,proukr
6600,917833911362834432,proukr
6601,918523998916538368,proukr
6602,918538904290111488,pax
6603,918733847579283456,pax
6604,918781062200872960,proukr
6605,918953530806951941,proukr
6606,919488982949429248,pax
6607,919915692375330816,proukr
6608,919971015719038979,proukr
6609,920339307533144065,proukr
6610,920433840450977792,pax
6611,920459219354099713,proukr
6612,920686272464785408,proukr
6613,920844583071879168,proukr
6614,920958781152026625,proukr
6615,921323058924871680,pax
6616,921546184019333121,proukr
6617,921841448173129728,proukr
6618,922071012333838336,proukr
6619,922940967296094211,pax
6620,922987529149628416,proukr
6621,923116072856846336,proukr
6622,923152603432747009,proukr
6623,923254340684537861,proukr
6624,923442225161306112,proukr
6625,923461744294379520,dontcare
6626,923582548604850177,proukr
6627,924015786561335296,pax
6628,924665834039119872,proukr
6629,925017232996032513,proukr
6630,925114806251802624,pax
6631,925414928659501056,prorus
6632,925524832179113995,proukr
6633,925621555559911424,proukr
6634,925742741472141313,pax
6635,925745254648696832,proukr
6636,925828853037256704,proukr
6637,926030701513846785,proukr
6638,926128502436483073,proukr
6639,926332555636461568,proukr
6640,926859582302928896,proukr
6641,926893817269190661,proukr
6642,927146354450845696,proukr
6643,927669970779103232,proukr
6644,927722428897230848,proukr
6645,927753084922662912,pax
6646,928054018731053056,pax
6647,928089000153190400,proukr
6648,928095560783093762,proukr
6649,928195115725787136,proukr
6650,928732370047524868,prorus
6651,928769342438768640,pax
6652,928915202472636416,proukr
6653,929398615025639424,proukr
6654,929522373996429312,pax
6655,929754425396224004,proukr
6656,929787898261659648,proukr
6657,930100918737096704,pax
6658,930518578243276801,proukr
6659,931126946343346176,proukr
6660,931131044803366912,proukr
6661,931255466990084097,proukr
6662,931635431116034049,proukr
6663,931728083484364801,proukr
6664,931935475987861505,proukr
6665,931978724790202368,proukr
6666,932048245450313728,pax
6667,932104233469562880,dontcare
6668,932221959529738245,proukr
6669,933115665724014592,pax
6670,933135653264547840,proukr
6671,933998577441009664,proukr
6672,934431985719824385,proukr
6673,934626289004167168,proukr
6674,934866160734167040,proukr
6675,934889626216656896,proukr
6676,934978821429891072,pax
6677,935107884089860096,pax
6678,935379386286723073,proukr
6679,935471753635270656,pax
6680,935538480330964995,proukr
6681,935567112793292800,proukr
6682,936006879947436032,proukr
6683,936054399436193792,proukr
6684,936426634638376960,proukr
6685,936620120255934466,prorus
6686,936679098084192257,proukr
6687,936685568242737153,prorus
6688,936699006440353795,proukr
6689,936715640848732160,proukr
6690,937639166728331264,pax
6691,937640623657635841,proukr
6692,937729411947876357,proukr
6693,937754666401755136,proukr
6694,938071805008470017,proukr
6695,938130643111649280,dontcare
6696,938261383434637312,proukr
6697,938427200969330688,proukr
6698,938748717364076544,pax
6699,938910604521336838,proukr
6700,939035031564992512,proukr
6701,939245857333043201,proukr
6702,939307572900884480,pax
6703,939517977128562691,pax
6704,939851903030226944,proukr
6705,940142567047532544,pax
6706,940751500598566915,pax
6707,941507199028752384,proukr
6708,941714418391535616,proukr
6709,942849893827334145,proukr
6710,942935868054130688,proukr
6711,943300458470260736,pax
6712,943557459830075395,proukr
6713,944020385053454336,proukr
6714,944198191918075904,proukr
6715,944232843831541761,proukr
6716,944323405238685696,proukr
6717,944650819194032129,proukr
6718,945040139872538629,proukr
6719,945620488012824583,pax
6720,945624536321585153,proukr
6721,945635175609913345,proukr
6722,945760285771599872,pax
6723,946094039283089411,proukr
6724,946099023500296192,proukr
6725,946479091393486848,pax
6726,946852161631277056,proukr
6727,946858579209973760,prorus
6728,947040306213535744,prorus
6729,947090379555385345,pax
6730,947871878546362369,pax
6731,947946508174884867,proukr
6732,947960652974325760,proukr
6733,948245525484261376,proukr
6734,948307573744324609,proukr
6735,948575059064565760,proukr
6736,948593218991591424,proukr
6737,948770742740701184,proukr
6738,948818101759500288,proukr
6739,948998437093208065,proukr
6740,949026103049445376,proukr
6741,949046288024190976,proukr
6742,949117393309114368,proukr
6743,949367780641574912,proukr
6744,949451004671549441,proukr
6745,949639643951022085,proukr
6746,949692936614285312,proukr
6747,949743169276702720,dontcare
6748,949771863382724608,proukr
6749,950060335620268037,dontcare
6750,950429185444519936,proukr
6751,950455321046208512,proukr
6752,951531762932305920,proukr
6753,951582944379879424,proukr
6754,951767209872850944,proukr
6755,951782851942416386,proukr
6756,951998886226231296,proukr
6757,952099890712125440,dontcare
6758,952506773491060738,proukr
6759,953430536839749632,proukr
6760,954109532929654785,prorus
6761,954786183044911104,dontcare
6762,955082522479808512,proukr
6763,955181209084035072,proukr
6764,955209557189578753,dontcare
6765,955872714757197825,pax
6766,955930731791966209,proukr
6767,956054603912671232,proukr
6768,956605642369888256,proukr
6769,956629978505818113,proukr
6770,957048155014443008,pax
6771,957467053987856384,proukr
6772,957654602958163969,proukr
6773,957696518475210752,proukr
6774,957823457185509376,proukr
6775,957979502306627585,prorus
6776,958424655626473473,proukr
6777,958439551084695552,proukr
6778,959049007350902784,proukr
6779,959192415428120576,dontcare
6780,959192438064730120,proukr
6781,959566484648448003,proukr
6782,960096610809208832,proukr
6783,960153066724085761,proukr
6784,960803560014348288,proukr
6785,961233370821914624,proukr
6786,961271558949015553,prorus
6787,961605585958588417,proukr
6788,961732446357262336,proukr
6789,961918447696392194,proukr
6790,962464771961335808,proukr
6791,962681292075741184,proukr
6792,962683747748413441,prorus
6793,962694186855206914,proukr
6794,962742501344980998,proukr
6795,963419555380039680,proukr
6796,963556077252964353,pax
6797,963816855445045250,pax
6798,963869922840395776,proukr
6799,963938566068998145,pax
6800,964052034101051392,proukr
6801,964166442420703233,proukr
6802,964321405050478593,proukr
6803,964580840209616897,proukr
6804,964611137168789504,proukr
6805,965042694077771776,proukr
6806,965044995559477248,proukr
6807,965346876529688576,proukr
6808,965384533376995329,pax
6809,965434762671415296,proukr
6810,966152141470449664,pax
6811,966327223467806720,proukr
6812,966329021880590337,proukr
6813,966756279673851904,proukr
6814,966777590986899456,proukr
6815,967119383964344323,proukr
6816,967178808368549889,proukr
6817,967445134592958464,proukr
6818,967718579192913920,proukr
6819,968008274003005440,pax
6820,968804867807596544,pax
6821,969202095252561920,pax
6822,969278811337646080,proukr
6823,969568485700526080,prorus
6824,969919573255491585,proukr
6825,970027146772078593,proukr
6826,970088441324204032,proukr
6827,970298310555848704,pax
6828,970353551330471936,pax
6829,970369043847925761,proukr
