user_id,tweet_id,retweet_id,hashtag,location,verified,cat
762728510267863040,1503100363636817921,3224904098,"{'russia', 'slavaukraini'}","Los Angeles, CA",False,pax
763037939538407425,1503018654044094465,721706763813138432,{'slavaukraini'},nan,False,proukr
763063679093014528,1502970464985038848,1256705564,{'slavaukraini'},nan,False,proukr
763104361799114752,1502331917311512584,457743272,"{'standwithukraine', 'slavaukraini'}","Chicago, IL",False,proukr
763119119420026880,1501750646957133824,943557459830075395,"{'stopputin', 'free', 'stopwarinukraine'}",nan,False,proukr
763160609042997248,1501856712982429696,1150685408,"{'slavaukraini', 'ukraine'}","Hachioji-shi, Tokyo",False,proukr
763441320652251136,1503130026966929412,154830217,"{'slavaukraini', 'ukrainerussiawar'}","Dallas, TX",False,proukr
763462554937073665,1503352503575924736,1026420680227741697,{'slavaukraini'},"Tbilisi, Georgia",False,pax
763463743472799744,1502944002387202049,3308421286,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
763505149943898112,1502012917083955204,1167370868999303168,"{'peace', 'stopthewar', 'peaceinukraine', 'stopwarinukraine', 'ukraine', 'ukrainewar'}",nan,False,pax
763555610700820480,1503196151994015745,760694335356690432,"{'liveblue2022', 'demvoice1', 'slavaukraini', 'fam46'}",Texas,False,proukr
763694063505838080,1502561880405164033,1022713416857931776,"{'stopputin', 'stopwarinukraine'}",nan,False,proukr
763714020805226496,1502001478432702465,1499830969041313795,"{'cycling', 'slavaukraine', 'slavaukraini'}",Earth,False,proukr
763757953266638849,1502286028580737024,1356197778729410563,"{'apel', 'strasburg', 'standwithukraine', 'bruxelles', 'odezwa', 'stopwarinukraine'}",Pyrlandia,False,proukr
763769263828115456,1503354537855356928,1400973042487115777,"{'slavaukraini', 'russia', 'weapons', 'chemical', 'penza', 'russian', 'ukraine'}",The Rabbit Hole,False,proukr
764443206088028160,1502441536751128577,2413250479,"{'slavaukraini', 'ukraine'}",trash island,False,proukr
764640015238377474,1502441367578222595,3050213031,"{'zelensky', 'russiainvadedukraine', 'standwithukraine', 'slavaukraini', 'slavaukraine', 'ukrainewar'}",日本 愛知,False,proukr
764744605891960833,1502400916951113731,1014120102818664448,"{'stopputinnow', 'stoprussianagression', 'stopwarinukraine'}",France,False,proukr
764811858951929856,1501777628189057025,20279398,{'slavaukraini'},nan,False,proukr
764851009004810241,1502409959622918145,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",nan,False,proukr
764872730512621568,1502209023772405761,213482579,{'slavaukraini'},Leith,False,proukr
764898234926034944,1502496096106471432,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",nan,False,pax
764905142504288258,1503390765665378308,1098244031606411264,{'slavaukraini'},"England, United Kingdom",False,proukr
764928929647955969,1503289388402454530,1138192638463660035,"{'stopthewar', 'ukraine', 'stopwarinukraine'}",nan,False,dontcare
764960983244607488,1502745179131842563,1496785033746694146,"{'mykolaiv', 'slavaukraini', 'russianarmy', 'ukrainerussianwar'}","Hamilton, Ontario",False,proukr
765090982270529536,1503159105921294341,941538966871912448,{'slavaukraini'},nan,False,proukr
765254583891419136,1502987436837810179,943557459830075395,"{'stopputin', 'stopwarinukraine'}",nan,False,pax
765258136626290688,1503457783991222272,1305399012355268609,"{'slavaukraine', 'slavaukraini'}",nan,False,pax
765268940201361408,1501695978017112067,2301844336,{'slavaukraini'},Deep Trenches,False,proukr
765296237331357696,1503377111221952514,220450406,"{'slavaukraine', 'slavaukraini'}",Canada ,False,dontcare
765522608494444544,1502023493386489857,745143590385377280,"{'standwithukraine', 'slavaukraini', 'ukrainian', 'kiev', 'slavaukraine', 'ukraine'}",nan,False,proukr
765522824941494273,1502942335679799297,1250437439417536512,{'stopwarinukraine'},"Киев, Украина",False,proukr
765592303889096704,1502618231965732869,1176982120176279555,{'stopwarinukraine'},Superior’s Magical North Shore,False,proukr
765622590635438082,1502234986937823234,1090270096948248576,"{'standwithukraine', 'slavaukraini'}","Prague, Czech Republic",False,proukr
765698894365720577,1503390242883178501,1491189069581275145,{'slavaukraini'},Glen of🥀the Rosicrucian War,False,proukr
765713049038757888,1502962680096772096,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",United Kingdom,False,proukr
765998036032098305,1502253620380807170,398328881,"{'yoconpabloiglesias', 'fuerabuitres', 'nomorevultures', 'stopwarinukraine'}",Personitas_Vulnerables,False,pax
765998834535264256,1502193787619139586,3312966191,"{'standwithukraine', 'stopputinnow', 'slavaukraini'}",nan,False,pax
766057748316422147,1502748573137395718,2249041284,"{'stopputinwarcrimesnow', 'lavrovwarcriminal', 'stopwarinukraine'}",PNW,False,dontcare
766425702543622144,1503044323272708100,889765401822973952,{'slavaukraini'},somewhere nice,False,proukr
766565977819578368,1503343314468278274,1307865457903448064,"{'naziukraine', 'istandwithputin', 'istandwithrussia', 'russians', 'russia', 'liztruss', 'putin', 'usa', 'uk', 'europe'}",Zimbabwe Kariba,False,proukr
766661726506983424,1503262054576275456,890476188023619585,"{'freeukraine', 'slavaukraini', 'putinkaput', 'noflyzoneoverukrainenow', 'prayforukraine', 'stopwar'}",RUCH 11 LISTOPADA,False,pax
766731574616424448,1501677889422565377,419622371,"{'citieswithukraine', 'firenze', 'stopwarinukraine'}", Europa   Juventus,False,prorus
766735793738031104,1501984421276266496,4018888580,{'slavaukraini'},"San Antonio, TX",False,proukr
766741444212195329,1501875733337104385,1445695336224198662,{'istandwithputin'},nan,False,proukr
766775689072771072,1502512003348373509,1278230627901464576,"{'artwarriorsukraine', 'saveukrainenow', 'artistontwitter', 'kyiv', 'stopthewar', 'stopwarinukraine', 'ukraine', 'genocide'}","Ukraine, Dnipro",False,proukr
766873705767198720,1501812442120306688,826226272418283520,"{'slavaukraini', 'putin', 'ukraine'}",nan,False,pax
766917569563336704,1503018605297876993,2216178884,"{'stopputin', 'slavaukraini'}","Amsterdam, Nederland",False,pax
766939328220192768,1502415836547624964,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","Africa, Scotland, Ireland",False,proukr
767015094156980224,1501864260229607424,826226272418283520,"{'slavaukraini', 'putin', 'ukraine'}",Europe ,False,proukr
767196281236168704,1503197421219635200,17027632,"{'slavaukraini', 'trumprussia'}",nan,False,proukr
767395234053492736,1503003888538075139,1009546724,"{'standwithukriane', 'slavaukraini'}",Estados Unidos,False,dontcare
767413584859103232,1501871260724342785,619400667,{'slavaukraini'},Cosmos ,False,proukr
767444621383311360,1502431362514657284,143964847,{'slavaukraini'},Michigan,False,proukr
767506625439629312,1502791351913664514,27493883,{'slavaukraini'},nan,False,proukr
767514481664462848,1502457183476269060,1083612928270430209,{'slavaukraini'},Oklahoma,False,proukr
767619450891665408,1501827035123314691,175494200,{'slavaukraini'},nan,False,proukr
767772789193510912,1501877531342950400,4373421615,"{'standingwithukraine', 'stopwarinukraine', 'poutineassassin', 'genocideofukrainians'}",13520,False,proukr
767801708890230784,1502401488232058899,1239546809346863105,{'slavaukraini'},South Africa,False,proukr
767870215086546944,1502962557555986439,1250437439417536512,{'stopwarinukraine'},in keisuke's fd,False,proukr
767908157817368576,1503237567155687430,2235147360,"{'cigarfamily', 'cigars', 'slavaukraini', 'curivarisunday', 'cigarculture', 'lifeisgood', 'cigarsandcoffee'}",Nicaragua,False,dontcare
768023598003056642,1502424134093000711,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",nan,False,proukr
768023993026748416,1503512680648302602,2880431377,"{'china', 'istandwithrussia', 'istandwithputin', 'isupportrussia'}","Ibadan, Nigeria",False,proukr
768140059497365504,1502982637568335872,154830217,"{'slavaukraini', 'ukrainerussiawar'}","Minnesota, USA",False,proukr
768207466102345729,1502655861117927426,27493883,{'slavaukraini'},nan,False,proukr
768388553281773573,1502372427061411841,1356197778729410563,"{'apel', 'strasburg', 'standwithukraine', 'bruxelles', 'odezwa', 'stopwarinukraine'}","Poznań, Polska",False,pax
768525106196860928,1502367467913494540,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","Ontario, Canada",False,proukr
768526494129848324,1502749381103132672,34732924,{'stopwarinukraine'},nan,False,proukr
768591454054645761,1501757841459146756,1205226529455632385,{'slavaukraini'},"Los Angeles, Calif",False,proukr
768698694573129728,1503396805165387783,790870659333259264,"{'torycorruption', 'putinwarcrimes', 'partygate', 'slavaukraini', 'johnsonout49', 'nhsunderfunded', 'pritipatelresign'}","London, England",False,proukr
768791982881767424,1501684442250854400,1345444367465635840,"{'ucrainarusia', 'ukraineinvasion', 'ukrainerussia', 'ucrainalibera', 'stopputinnow', 'vladimirputin', 'stoprussia', 'ukrainian', 'russia', 'stopwar', 'stoprussianaggression', 'putin', 'stopwarinukraine', 'putinisawarcriminal', 'putinout', 'ukraine', 'ucraina'}","Lazio, Italia",False,proukr
768909917990203392,1502169496336748546,1042681987272769536,"{'istandwithrussia', 'istandwithputin', 'russianukrainianwar'}",nan,False,proukr
768932307440984069,1501714712437968899,905645454,"{'stoprussianagression', 'stoprussia', 'stopwarinukraine', 'ua', 'ukraine'}",nan,False,proukr
768982188436000768,1501981101765496832,1019114467395866624,"{'stoprussia', 'stopputin', 'warinukraine', 'stopwarinukraine', 'ukraine'}",United States,False,pax
769051151136333824,1501888006696882178,2461510118,"{'internationalwomensday2022', 'slavaukraini'}",nan,False,proukr
769133605469691908,1503473294049267714,827915770957017088,{'slavaukraini'},Europe,False,proukr
769315541953773568,1502049870055624706,3352216343,"{'noflyzoneinukrainenow', 'stopwarinukraine', 'stopputinnow', 'help_us_in_the_sky', 'noflyzoneinukraine', 'stoprussia', 'closetheskyoverukraine', 'shelteroursky'}","Kiel, Schleswig-Holstein",False,pax
769646991278301184,1503143172855283714,41929595,"{'slavaukraini', 'zelensky'}",Ciudad Autónoma de Buenos Aire,False,proukr
770046663926902784,1503518498894462978,885925220,{'slavaukraini'},"California, USA",False,pax
770174034453618688,1501679366551527429,31444568,"{'slavaukraini', 'unispourlukraine'}",nan,False,proukr
770197184256049152,1503106152359419909,2202063265,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",nan,False,proukr
770206242824413184,1502950530338938885,448430045,"{'italia', 'zelenskiy', 'europa', 'stopwarinukraine', 'firenze', 'noflyzoneoverukraine'}","Salerno, Campania",False,pax
770271189264543744,1501888865707048965,4185460815,"{'slavaukraini', 'ukraine'}","Portland, OR",False,proukr
770285228929712128,1503341520119869440,1180067506595274753,"{'slavaukraini', 'b3d', 'ukraine'}","Katowice, Poland",False,proukr
770341512160968704,1503436870318964748,391601240,{'stopwarinukraine'},nan,False,proukr
770345293334323202,1501876518963851268,1373589949434499073,{'istandwithputin'},"Pretoria, South Africa",False,proukr
770390603536461826,1503215670602964994,1138192638463660035,"{'stoprussianaggression', 'stopwarinukraine'}",Worldwide,False,pax
770584497142259712,1501896134175825923,279390084,"{'slavaukraini', 'notmeus'}",Nepal,False,proukr
770607559518654465,1503275284736487426,861139730163003393,"{'putinhitler', 'slavaukraini', 'stoprussia', 'putinswarcrimes', 'stopputin', 'putin', 'ukraine'}",nan,False,proukr
770656270986645506,1502751700641370121,1355917827052457987,"{'glorytoukraine', 'lfg', 'slavaukraini', 'slavaukraine', 'slacaukraini'}",nan,False,proukr
771008276829876225,1501755337682350082,1019114467395866624,"{'stoprussia', 'warinukraine', 'stoprussianaggression', 'stopwarinukraine', 'sumy', 'ukraine', 'ukrainewar'}",マカロンキムチチゲ屋,False,proukr
771067214799708160,1503006163843133451,1453777605640036352,"{'putinhitler', 'slavaukraini', 'ukrainerussiawar', 'putinwarcriminal', 'ukrainewar'}",nan,False,proukr
771096098052018176,1502882100713730049,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
771101972501897216,1502120693336530953,347907284,"{'putinhitler', 'freeukraine', 'stopwarinukraine'}",nan,False,proukr
771191976993566722,1503520272527216641,1026420680227741697,{'slavaukraini'},Kuala Lumpur City,False,proukr
771408483342282753,1503341106871812098,468851612,"{'standwithukraine', 'oprussia', 'resistanceunited', 'stopwarinukraine', 'wtpblue'}","The Jedi Temple, Brooklyn NYC",False,pax
771484577793576960,1502087569575591940,1205226529455632385,{'slavaukraini'},In Canada for the world,False,pax
771496078868971520,1503077265156055048,95085058,{'slavaukraini'},"Indiana, former Washingtonian ",False,pax
771596272629264385,1502392570210623490,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Narnia,False,proukr
771602556048977920,1502713639744192516,448430045,"{'italia', 'zelenskiy', 'europa', 'stopwarinukraine', 'firenze', 'noflyzoneoverukraine'}","Roma, Lazio",False,proukr
771684416645173249,1503326303042289674,3147907495,"{'standwithukraine', 'slavaukraini'}","Strasbourg, France",True,proukr
771825841613471744,1502455437752479746,1382727102189993987,{'slavaukraini'},"London, England",False,proukr
771979086709260288,1502608423430594561,1497024001314590725,{'stopwarinukraine'},nan,False,prorus
772050153968721920,1502648218991181828,2322424306,"{'zelensky', 'anonymous', 'aveterottoilcazzo', '12marzo', 'putin', 'stopwarinukraine'}",Perugia,False,pax
772095308725686272,1503334381473128450,984046386902683648,"{'putinhuylo', 'putinfuck', 'closesky', 'nowar', 'protectsky', 'stopputin', 'russianfascism', 'stoprussianaggression', 'stoprussian', 'stopwarinukraine', 'stoprussianfascism', 'ukraine', 'closethesky'}",Атлантида,False,proukr
772292465030160384,1502439919704154119,1278230627901464576,"{'artwarriorsukraine', 'saveukrainenow', 'artistontwitter', 'kyiv', 'stopthewar', 'stopwarinukraine', 'ukraine', 'genocide'}","Moscow, ID",False,pax
772338686746689536,1503129537386799109,1455570393368956936,"{'standwithputin', 'istandwithputin', 'standwithrussia'}",nan,False,pax
772393175000420352,1502332300096323584,213482579,{'slavaukraini'},ur dad’s pocket,False,pax
772465605731418112,1502101471004966927,91176799,{'slavaukraini'},nan,False,proukr
772727852450115584,1503091695784808451,1498654077441523713,"{'warcrimes', 'ukraine', 'stopwarinukraine'}",nan,False,proukr
773023185373696000,1503004643193991174,2616995078,"{'johnsonout47', 'slavaukraini', 'socialistsunday', 'refugeeswelcome'}",Stourbridge,False,proukr
773151698143576064,1502590576369315843,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",Dublin,False,prorus
773158678207746049,1503044328263806977,1140646789441150977,{'istandwithputin'},nan,False,dontcare
773191703171858432,1502841062188015620,1192249121232605184,"{'slavaukraini', 'zelensky'}","New York, NY",False,proukr
773422127668137985,1502719807942184960,619400667,{'slavaukraini'},nan,False,proukr
773493875839238144,1502388569549254659,23749122,"{'slavaukraini', 'chefsforukraine'}",United States,False,prorus
773542594013986816,1501903389373964290,3312966191,"{'standwithukraine', 'stopputinnow', 'slavaukraini'}","Brooklyn, NY",False,proukr
773565915837370368,1503135540799025163,2956836471,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",nan,False,pax
773669825101070336,1503434391116292099,1274476647123730432,"{'standwithukraine', 'cdnpoli', 'slavaukraini', 'ukraine'}",Toronto,False,proukr
773718862269407232,1502311573272080386,906473442232475648,"{'nato', 'lutsk', 'poland', 'stopwarinukraine'}",Amsterdam,False,proukr
774089372618616832,1502425211412525056,1083612928270430209,{'slavaukraini'},nan,False,pax
774129093562335232,1502196513639915523,3312966191,"{'standwithukraine', 'stopputinnow', 'slavaukraini'}",nan,False,pax
774208814576828416,1503130077764091905,2460279166,"{'slavaukraini', 'democracynotautocracy'}",Colorado Rocky Mountains,False,proukr
774219039841325056,1502584715395715074,1347282456987258880,"{'stopwar', 'stopwarinukraine'}",nan,False,proukr
774377022072184832,1502045550807556099,93016665,"{'kosovo', 'slavaukraini', 'ukraine'}",Kosovo,False,pax
774483262693527553,1502840507361280005,27493883,"{'standwithukraine', 'slavaukraini'}","Denver, CO",False,proukr
774510439824822273,1503165705671348225,56864092,{'slavaukraini'},UK & EU,False,proukr
774545458320506880,1503231630483529729,1313500263433592833,"{'russia', 'ukrainerussiawar', 'stopwar', 'stopwarinukraine'}","Bengal Ocidental, Índia",False,proukr
774624218755403776,1503094000638586882,1969346438,{'slavaukraini'},nan,False,proukr
774635492880945153,1502046164589371396,4018888580,{'slavaukraini'},"Humble, TX",False,proukr
774886022295482368,1502316473083219973,1035197726559019008,"{'closethesky', 'stopwarinukraine'}",intj 5w6 sp/sx 549 пвбн ?флэв?,False,proukr
774913169538052096,1503339909393883138,3312966191,"{'standwithukraine', 'stopputinnow', 'slavaukraini'}",🇺🇦 Kamianske ,False,proukr
774973415014985728,1502387054432473097,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",nan,False,proukr
775063553439064071,1502715086267428864,21694393,{'slavaukraini'},nan,False,proukr
775084458743562240,1502795023926059011,17477864,"{'slavaukraini', 'heroiamslava'}","Oslo, Norway",False,proukr
775091788860325888,1502172483209687046,1182439476397662208,"{'mykolayiv', 'slavaukraini', 'russianukrainianwar'}",South Africa,False,proukr
775264605950058496,1502963711107117059,1250437439417536512,{'stopwarinukraine'},Ukraine,False,proukr
775384750206750720,1502470544855207938,793786465532600320,{'slavaukraini'},Lost in the woods,False,proukr
775395391965569024,1501783050438512644,1217917146421960704,{'slavaukraini'},nan,False,proukr
775780950487728129,1502981311706902531,17027632,"{'slavaukraini', 'trumprussia'}","Michigan, USA",False,pax
775784151257587712,1503454208288305154,459570927,{'stopwarinukraine'},"East Africa,Tanzania.",False,proukr
775873562481745920,1502829851379736577,1438360966526341125,"{'kharkov', 'kherson', 'tb2', 'slavaukraini', 'war', 'putin', 'zelenskyy', 'kyiv', 'kharkiv', 'russian', 'ukraine', 'ukrainewar'}",nan,False,proukr
776015520675958784,1501961142888849409,1354780456714174467,"{'zelenskyy', 'stopwarinukraine'}",Southern California,False,proukr
776077700238893057,1502675936944304134,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}","Lyon, France",False,proukr
776088678586122240,1502611417547087872,1499662083624943620,"{'standwithukraine', 'stopputinnow', 'slavaukraini', 'russianukrainianwar', 'internationallegion', 'ukraine'}","Eisenach, Thüringen  🇩🇪 🇪🇺",False,prorus
776103674317795328,1503320234060562432,1141722007329017858,{'slavaukraini'},Polónia,False,proukr
776167416300703744,1501946309653110786,6769652,"{'ukraine', 'standwithukraine', 'stopputin', 'stopwarinukraine', 'stoprussianaggression'}","Hauts de Seine, France🇪🇺🇨🇵",False,proukr
776225539459682306,1502080626387607556,134498478,"{'istandwithukraine', 'ukrainekrieg', 'standwithukraine', 'slavaukraini', 'russia', 'stoprussianaggression', 'ukraineunderattack', 'russiainvadedukraine', 'eu', 'ukraine', 'ukrainewar'}",nan,False,pax
776435794164658176,1503436780149772291,932135675997982720,"{'istandwithukraine', 'ukraineresists', 'slavaukraini', 'fightforfreeukraine', 'ukrainewillwin', 'ukraineunderattack', 'prayingforukraine', 'stoprussianaggression'}",nan,False,proukr
776533110129299460,1501920093860765698,1265944098504159232,"{'istandwithputin', 'istandwithrussia'}",nan,False,proukr
776750775947198464,1502926026548068355,2301844336,{'slavaukraini'},nan,False,pax
776848223340298242,1502976217674309640,3001775483,{'stopwarinukraine'},"Belgrade, Republic of Serbia",False,proukr
776959799871303681,1502902682750701571,26443215,"{'winteronfire', 'slavaukraini'}",The Old Dominion,False,pax
777154919405002752,1501931914177150989,1416800508539514881,"{'istandwithrussia', 'istandwithputin', 'ukrainerussianwar', 'russianukrainianwar'}",nan,False,proukr
777212725361516551,1502629285630296066,1101600720,"{'artlovers', 'stopwarinukraine'}",nan,False,pax
777421248057880576,1502137308618768388,131775499,"{'istandwithputin', 'neonazis', 'russianukrainianwar', 'istandwithrussia'}",nan,False,proukr
777468228750761986,1501924351972675587,619400667,{'slavaukraini'},8th Sea,False,proukr
777506688316411904,1503054210614636548,298029142,"{'animalieguerra', 'stopwar', 'ukraine', 'stopwarinukraine'}",Foggia,False,proukr
777559068487536640,1503482948808552450,17477864,"{'istandwithukraine', 'heroyamslava', 'putinwarcrimes', 'standwithukraine', 'slavaukraini', 'russianwarcrimes', 'jesuisukraine'}","Ontario,California",False,proukr
777643601144770561,1502350909929668609,761625142246203392,{'stopwarinukraine'},@RedRepublic_/@Martes_Podemos ,False,proukr
777674254812753920,1502701318204493830,27493883,{'slavaukraini'},nan,False,proukr
778018011722551297,1503074331353518085,1270133776748855304,"{'standwithukraine', 'slavaukraini', 'demvoice1', 'russianassets', 'warcriminal'}","Washington, USA",False,proukr
778101974898184192,1503441595101761539,391601240,{'stopwarinukraine'},nan,False,pax
778361556232970240,1501664360422387713,1090146576,"{'bbcquestiontime', 'slavaukraini'}",nan,False,pax
778428440022253569,1502328312798003204,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","Nashville, USA",False,proukr
778560478306045952,1502037799259844617,834335533883064320,"{'versailles', 'slavaukraini', 'changerleurope', 'westandwithukraine', 'euco'}","Finistère, Bretagne",False,proukr
778604324284923904,1503089511491907586,128163623,"{'stopputin', 'slavaukraini', 'ukraine'}",nan,False,proukr
778693214962274305,1502945784140021760,17027632,"{'slavaukraini', 'trumprussia'}",  OurHouse 🌎🌍🌏,False,proukr
778720126308790273,1503016720394506242,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
778965641759821824,1502188581569261568,1098881167820972033,"{'stopwarinukraine', 'tl', 'nowar'}",日本 東京,False,prorus
778987855687319552,1503431186865172483,1496161188077621251,"{'russian', 'ukraine', 'stopwarinukraine'}",Poland,False,proukr
779000311788646400,1502470137902944257,1376218875742842880,"{'podernfamily', 'slavaukraini', 'podcast'}","Gloversville, NY",False,proukr
779115654804828161,1501673081135419394,1294763833769299969,{'stopwarinukraine'},nan,False,proukr
779175673264902144,1502334526093094912,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","British Columbia, Canada",False,proukr
779261426112180224,1503093318544097280,17027632,"{'slavaukraini', 'trumprussia'}","Alameda County, CA",False,proukr
779398425234313217,1502422944408129542,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}",don't pay the ferryman.,False,proukr
779527519384981504,1503068596410347520,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
779641356197167104,1502336040115310596,12321952,"{'standwithukraine', 'slavaukraini', 'musicislife', 'ukraine'}",nan,False,proukr
779672893902860290,1502365257167163394,1205226529455632385,{'slavaukraini'},"Washington, DC",False,proukr
779689955811438592,1503209052725481473,1498888248839520262,"{'peace', 'prayer', 'prayforukraine', 'poland', 'stopwarinukraine', 'ukraine'}",香港,False,pax
779696296470937600,1502835960584843265,27493883,"{'standwithukraine', 'slavaukraini'}",nan,False,proukr
779706654363414528,1502538806679023617,1234712929943085056,"{'ukrainerussianwar', 'slavaukraini', 'ukraine'}",nan,False,proukr
779713870877384704,1502024495548272647,912724453,"{'putinwarcriminal', 'stopwarinukraine'}","Padova, Veneto",False,proukr
779728106886234112,1502303698445381639,779728106886234112,"{'nftgiveaway', 'russiaukraine', 'supportukraine', 'stoprussia', 'openseapolygon', 'stopwarinukraine', 'nftcollection', 'cryptonews'}","Tinghir, Royaume du Maroc",False,proukr
779730812786839552,1502288267017867264,1289797741758091265,"{'social_dream_walkers', 'stopwarinukraine'}",Ελλας ,False,pax
779758681101656065,1503404832027258884,1259405905659146240,"{'mondodiversi', 'stopwarinukraine'}","New York, USA",False,proukr
779814741736730624,1503097807200473088,889765401822973952,{'slavaukraini'},Qld,False,proukr
780080055116558336,1502171935928508416,392557812,{'istandwithputin'},South Africa,False,pax
780349550531899392,1502295508978700292,923436867491647488,"{'stopputin', 'stoprussianaggression', 'stopwarinukraine'}","Warszawa, Polska",False,proukr
780384414228447233,1502843432225624067,27493883,"{'standwithukraine', 'slavaukraini'}","New Orleans, LA",False,proukr
780428952284327936,1502362093407940610,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","Orlando, FL",False,prorus
780490006930583553,1502082378587590686,29459695,"{'ff', 'fbpa', 'slavaukraini', 'followbackfriday', 'fbf', 'followfriday', 'fbfriday', 'progressivealliance', 'democraticalliance', 'ukraine'}","The Woodlands, TX",False,proukr
780490503523401729,1502369898118496266,1168793622248067072,"{'ukrainianswillresist', 'stopwarinukraine'}","Massachusetts, USA",False,proukr
780508596949823488,1502698229678362630,76322572,"{'rusya', 'ukrayna', 'slavaukraini', 'ankara', 'protesto', 'basn'}","Washington, DC, Ankara",False,proukr
780513666177392640,1502033587478142982,875497829921411072,"{'slavaukraini', 'putinskrieg', 'makelovenotwar'}",nan,False,proukr
780550317616214020,1502990955179257859,27493883,"{'standwithukraine', 'slavaukraini'}","Newport Beach, CA",False,proukr
780575384311959555,1503026947294695426,468851612,"{'standwithukraine', 'oprussia', 'resistanceunited', 'stopwarinukraine', 'wtpblue'}","Utley, TX",False,proukr
780581305117315072,1502793695581646852,27493883,{'slavaukraini'},nan,False,proukr
780592688924012545,1501732932859285506,4018888580,{'slavaukraini'},"Denver, CO",False,pax
780694948475641856,1503373937945755651,1913804996,{'slavaukraini'},nan,False,proukr
780792990021275648,1502407909317263360,457743272,"{'putinwarcriminal', 'slavaukraini'}","Lake View, NY",False,proukr
780846003184209920,1502320833162792961,584595047,{'stopwarinukraine'},Haute Vienne,False,pax
780958362842255360,1502759663682551808,1332768934383263745,"{'standwithukraine', 'slavaukraini'}",nan,False,pax
781200163008290816,1502220967690616834,584595047,{'stopwarinukraine'},"Ardennes, Champagne-Ardenne",False,proukr
781241704808452097,1502263938687246343,1205592382223323137,"{'fuckputin', 'slavaukraini', 'russia', 'ukrainewar', 'ukraine', 'russianinvasion'}",United States of America.,False,pax
781383422484897792,1503311950620540928,835684763302309888,"{'mykolaiv', 'russianukrainianwar', 'stopputin', 'stopwarinukraine', 'ukraine'}",Milano ,False,pax
781556735345582080,1503392201484926977,865842035042942978,"{'stopwar', 'stopwarinukraine'}",nan,False,pax
781572563617116160,1502587372923506693,29459695,"{'slavaukraini', 'ukraine'}","Maesycwmmer, Wales",False,proukr
781585554072895489,1501846294226210816,80151292,{'slavaukraini'},nan,False,pax
781657760660348929,1502405178489778182,34981807,{'slavaukraini'},United States,False,proukr
781696573453406208,1502692427731292164,27493883,{'slavaukraini'},"San Antonio, TX",False,proukr
781893869881397249,1502035466123685894,1047804468413313024,"{'stopputin', 'slavaukraini', 'westandwithukriane'}",The Maritimes,False,proukr
781897362201387008,1502600125318844418,1499087419362009088,"{'istandwithrussia', 'istandwithputin', 'standwithrussian', 'ukrainerussianwar'}",Pakistan,False,pax
781920340167553025,1502994297041391619,3066012791,"{'nhsweloveyou', 'slavaukraini', 'johnsonout48'}",nan,False,proukr
781930601519669248,1502630858410405904,27493883,{'slavaukraini'},"Tennessee, USA",False,pax
781950015858176001,1501889654961971200,82828746,"{'lawrow', 'slavaukraini', 'lugrow', 'putinskrieg', 'ukraine'}",nan,False,proukr
782034728388005888,1502117527488544772,1415762416051310596,"{'istandwithputin', 'istandwithrussia'}",Mariana Trench,False,proukr
782087685640826880,1503305002185461760,2318865943,"{'war', 'stopwarinukraine'}",nan,False,proukr
782216178286653440,1503058698389831683,1098244031606411264,{'slavaukraini'},Israel,False,proukr
782246085020508160,1501662845574000640,2373595789,"{'standwithukraine', 'slavaukraini'}",Switzerland,False,proukr
782329828057968640,1503284928796151808,1112392051310637056,{'slavaukraini'},"South East, England",False,proukr
782339406355128320,1502575157960925185,1498888248839520262,"{'peace', 'prayer', 'prayforukraine', 'poland', 'stopwarinukraine', 'ukraine'}","Dublin, Ireland",False,proukr
782363971265425409,1502461869143080961,1083612928270430209,{'slavaukraini'},"Tennessee, USA",False,pax
782644467429879809,1501992997101219850,4018888580,{'slavaukraini'},nan,False,proukr
782661816530837504,1502984102206754818,3308421286,"{'standwithukraine', 'slavaukraini'}",nan,False,pax
782761238669455360,1501741056303542272,1205226529455632385,{'slavaukraini'},nan,False,pax
