,source,target
6871,930419292,949117393309114368
6872,930419292,1374427673309499395
6873,930419292,1284184980
6874,930419292,1329236609166925827
6875,930419292,1304309670199336960
6876,930419292,1451377339
6877,930419292,803361385266581504
6878,930419292,1321883651039207425
6879,930419292,705776956936052736
6880,930419292,1499645553235435521
6881,930709326,2202063265
6882,932568332,1270133776748855304
6883,932568332,1402869817
6884,932663203,1347282456987258880
6885,936227640,1024980836368769026
6886,937059116,4018888580
6887,941286290,1969346438
6888,946343472,1247260723480231939
6889,948485640,2956836471
6890,948978698,1426110037806694402
6891,953364043,2460279166
6892,956566580,1969346438
6893,956939179,1170190346132828161
6894,957549356,4018888580
6895,958800630,2956836471
6896,960883986,1401015246718914560
6897,960883986,1081484761934319623
6898,960883986,2956836471
6899,960883986,2202063265
6900,960883986,2616995078
6901,962156306,2956836471
6902,963085579,3198802391
6903,963709502,2301844336
6904,965965916,2202063265
6905,966441265,1358152121556873217
6906,967662560,1499737837620576256
6907,970803127,1401015246718914560
6908,971579814,2956836471
6909,972826051,1969346438
6910,972849379,2956836471
6911,972849379,2202063265
6912,972849379,1317817827970134025
6913,972849379,1212371718213267456
6914,972849379,1245069205298446337
6915,972849379,790870659333259264
6916,972849379,952506773491060738
6917,974270952,1486038435425132544
6918,974270952,2322424306
6919,977746172,1358152121556873217
6920,980841944,1248996730940448774
6921,982403090,2322424306
6922,982767486,1223350057
6923,982767486,1428245454
6924,982767486,1651208408
6925,982767486,823583545100816390
6926,982767486,771408483342282753
6927,983340228,2956836471
6928,983340228,2202063265
6929,984908701,1205226529455632385
6930,985903603,1270133776748855304
6931,986714714,1347282456987258880
6932,986714714,2479620311
6933,986723371,2301844336
6934,987296342,1270133776748855304
6935,987759248,1205226529455632385
6936,988735226,1205226529455632385
6937,989741419,1205226529455632385
6938,991757240,810476391674290177
6939,992151308,1425614068140892161
6940,997420128,1324870450023784448
6941,1001695700,943557459830075395
6942,1004422837,2187999125
6943,1004602050,1205226529455632385
6944,1004825918,1170190346132828161
6945,1005753643,826226272418283520
6946,1006889684,1317817827970134025
6947,1009717165,3198802391
6948,1010326561,1205226529455632385
6949,1010577992,2956836471
6950,1012011721,2616995078
6951,1012157576,2956836471
6952,1012604486,1270133776748855304
6953,1012718378,2322424306
6954,1012961360,1259405905659146240
6955,1013293286,2301844336
6956,1017660930,1266369764026224640
6957,1023464803,1270133776748855304
6958,1028145588,1355917827052457987
6959,1030282789,1205226529455632385
6960,1031421481,2956836471
6961,1031421481,1317817827970134025
6962,1031421481,2616995078
6963,1031678227,2956836471
6964,1039063154,1083358959174438913
6965,1042245536,2301844336
6966,1043343001,1081484761934319623
6967,1043343001,2202063265
6968,1044932990,1347282456987258880
6969,1045412502,1480156774850256897
6970,1045412502,1497263075979837443
6971,1045412502,1479635653960900609
6972,1045412502,1496961699630522369
6973,1045412502,1497521682956918789
6974,1045412502,1176879169227165696
6975,1045412502,1601970416
6976,1045412502,1233103535136485377
6977,1045412502,887688781494718465
6978,1045412502,4201924096
6979,1045412502,3731897535
6980,1045412502,1344585645155614720
6981,1045412502,899257352423165952
6982,1045412502,1479347643432198145
6983,1045412502,1155341045921660928
6984,1045412502,1379903703960936455
6985,1045412502,1429026536167022595
6986,1045412502,1068611729242898433
6987,1045412502,1499589886357168139
6988,1045412502,1171942468281143297
6989,1045412502,2260717915
6990,1045412502,705549799391559681
6991,1045412502,2829989565
6992,1045412502,1492486948577026048
6993,1045412502,1276416237669670913
6994,1045412502,1499411924144074758
6995,1045412502,892296846697254912
6996,1045412502,3091257648
6997,1045412502,923152603432747009
6998,1045412502,3230411055
6999,1045412502,770656270986645506
7000,1045412502,1083670601447878656
7001,1045412502,1195757010723184640
7002,1045412502,1015265463335641088
7003,1045412502,3389035078
7004,1045412502,1265769031572865029
7005,1045412502,1323956656485650432
7006,1045412502,2843414261
7007,1045412502,4201996751
7008,1045412502,1254054380548038656
7009,1045412502,1321797707334361090
7010,1045412502,1065190608
7011,1045412502,1369189029028065282
7012,1045412502,733285407627022337
7013,1045412502,874860747410599937
7014,1045412502,4264297743
7015,1045412502,925414928659501056
7016,1045412502,2251908712
7017,1045412502,1428729944499269637
7018,1045412502,1010217905437511681
7019,1045412502,930100918737096704
7020,1045412502,935538480330964995
7021,1045412502,2231098022
7022,1045412502,4705196303
7023,1045412502,1345016349697961984
7024,1045412502,4493854096
7025,1045412502,2865493450
7026,1045412502,1428757526288420867
7027,1045412502,1248913123232407555
7028,1045412502,1131560557180588032
7029,1045412502,1432024248852389903
7030,1045412502,818910361944555520
7031,1045412502,1133130158108545025
7032,1045412502,873087053952466945
7033,1045412502,2956836471
7034,1045429927,4018888580
7035,1046394948,2301844336
7036,1052526938,1024980836368769026
7037,1054983876,1247260723480231939
7038,1056072667,1205226529455632385
7039,1056105144,2956836471
7040,1060872990,1349922686898724864
7041,1061096712,2956836471
7042,1062280040,1270133776748855304
7043,1063722252,1347282456987258880
7044,1064463919,816459680163753984
7045,1064463919,1355917827052457987
7046,1065190608,2956836471
7047,1065190608,981909443205050368
7048,1067383494,1205226529455632385
7049,1071669066,4018888580
7050,1073554316,1401015246718914560
7051,1076749520,1447541603015528454
7052,1077801097,1347282456987258880
7053,1078191404,760694335356690432
7054,1083411992,1090270096948248576
7055,1087050018,2956836471
7056,1087050018,2202063265
7057,1087182504,1205226529455632385
7058,1091361787,1433815236
7059,1101299929,2202063265
7060,1102749780,2636340443
7061,1102749780,2742542732
7062,1104118950,2956836471
7063,1104959191,2301844336
7064,1105930706,1347282456987258880
7065,1106581368,1141886020281085953
7066,1106773230,2956836471
7067,1106773230,2202063265
7068,1107055398,1347282456987258880
7069,1107183560,2956836471
7070,1107471787,1296428931483131904
7071,1109829834,1259405905659146240
7072,1112010642,1317817827970134025
7073,1114580845,2956836471
7074,1119716329,1969346438
7075,1121226546,2956836471
7076,1123217857,2956836471
7077,1125109580,1292258485854449664
7078,1127655577,4018888580
7079,1132397256,2956836471
7080,1134550993,831248271716802560
7081,1136490145,1231577023
7082,1140183523,1479288059891830788
7083,1140183523,1167762434
7084,1140183523,1331766523640369153
7085,1140183523,719742042616827904
7086,1142481230,2322424306
7087,1143848268,2956836471
7088,1146437522,4018888580
7089,1148408072,864663235923820545
7090,1148408072,1205226529455632385
7091,1151323981,2956836471
7092,1151492887,1247260723480231939
7093,1152760165,944232843831541761
7094,1153173667,1347282456987258880
7095,1155372684,1317817827970134025
7096,1156023866,1270133776748855304
7097,1160640955,4018888580
7098,1163504948,1247260723480231939
7099,1163887880,1969346438
7100,1164487040,1205226529455632385
7101,1164630930,1205226529455632385
7102,1165208167,2956836471
7103,1166154594,2956836471
7104,1167762434,2301844336
7105,1169533434,1278701004
7106,1169693485,1488149308859899910
7107,1169693485,1498296417558925316
7108,1169693485,1611673951
7109,1169693485,919915692375330816
7110,1169693485,1271401282394259459
7111,1170483566,2956836471
7112,1170723920,715841293415526400
7113,1176139712,4018888580
7114,1180230271,4018888580
7115,1187538566,1141886020281085953
7116,1190093942,3198802391
7117,1193963046,1205226529455632385
7118,1196740159,1259405905659146240
7119,1201535478,815708250217840640
7120,1213706269,2301844336
7121,1214247134,2401156465
7122,1217487751,2301844336
7123,1221709213,2956836471
7124,1224451627,2202063265
7125,1224451627,2616995078
7126,1228429190,2956836471
7127,1228930686,1355917827052457987
7128,1231577023,1259405905659146240
7129,1231577023,1267852756150366210
7130,1231577023,1000073568229740546
7131,1231577023,1726225616
7132,1231577023,1108864037922787334
7133,1231577023,2872872958
7134,1231577023,1453462712810414085
7135,1231577023,1400277678645776387
7136,1236641310,2956836471
7137,1239970512,4018888580
7138,1241195551,4018888580
7139,1242368977,1316038729027457025
7140,1242607230,1270133776748855304
7141,1243705190,1090270096948248576
7142,1246254211,829855036372979712
7143,1250010554,4018888580
7144,1256705564,853462154376343552
7145,1256705564,1005251884171644933
7146,1256705564,1478392173049569281
7147,1256705564,2983355574
7148,1256705564,2829989565
7149,1256705564,1342669280391774209
7150,1256705564,1374488793168764934
7151,1256705564,763063679093014528
7152,1256705564,1348825921105633282
7153,1256705564,1419147783039238148
7154,1256705564,1472606217721708552
7155,1256705564,839669114578747392
7156,1256705564,1120001712025219074
7157,1256705564,823762211210285056
7158,1256705564,877379403877040128
7159,1256705564,1494372529053614086
7160,1256705564,717121215727591425
7161,1256705564,1378456659463434247
7162,1256705564,1472601280157786119
7163,1256705564,1218994503073325056
7164,1256705564,1499050706183110658
7165,1256705564,789659405855842306
7166,1256705564,828915057362870272
7167,1256705564,1347173802447302659
7168,1256705564,1169265860957151233
7169,1256705564,1116811160517513223
7170,1256705564,844853745439535104
7171,1256705564,1393853368632811520
7172,1256705564,796913836691521536
7173,1258712054,2956836471
7174,1258712054,1447541603015528454
7175,1260244033,760694335356690432
7176,1262211571,810476391674290177
7177,1264294789,2956836471
7178,1264568815,816459680163753984
7179,1264622588,2956836471
7180,1267275698,3064143615
7181,1270777692,1205226529455632385
7182,1270912477,2301844336
7183,1272014784,1247260723480231939
7184,1272502176,1170190346132828161
7185,1275662160,2956836471
7186,1275838454,1081484761934319623
7187,1275838454,820731335157383170
7188,1275838454,2956836471
7189,1275838454,2202063265
7190,1275838454,1317817827970134025
7191,1275838454,1212371718213267456
7192,1275838454,790870659333259264
7193,1278191406,1354780456714174467
7194,1278701004,1038199428933332992
7195,1278701004,974368908227485696
7196,1278701004,880424816314130432
7197,1278701004,3130977725
7198,1278701004,1499796451634909188
7199,1278701004,2266541233
7200,1279623896,1270133776748855304
7201,1281794005,2956836471
7202,1283798035,1457619003103485956
7203,1283798035,1024980836368769026
7204,1284239491,2956836471
7205,1284579672,1402869817
7206,1287904592,1259405905659146240
7207,1289487404,1412749976241836035
7208,1289487404,1259405905659146240
7209,1291121335,2616995078
7210,1291244252,2956836471
7211,1293942926,2616995078
7212,1303527907,1347282456987258880
7213,1305773712,1421486721590509570
7214,1314361747,820731335157383170
7215,1314361747,2956836471
7216,1314361747,2202063265
7217,1314361747,1317817827970134025
7218,1319057610,1011308525807693829
7219,1320240672,1401015246718914560
7220,1320240672,2956836471
7221,1320240672,2202063265
7222,1320240672,1317817827970134025
7223,1320240672,1136757030822305792
7224,1323358128,1205226529455632385
7225,1325356094,2322424306
7226,1333143948,753864688061087744
7227,1334151205,2956836471
7228,1334993402,1205226529455632385
7229,1335451760,1358152121556873217
7230,1341462944,2784051524
7231,1341462944,2453069245
7232,1342644582,3122487777
7233,1342744531,1142623492141211650
7234,1342806296,4018888580
7235,1351298353,1347282456987258880
7236,1351356942,2202063265
7237,1354789608,2616995078
7238,1356031938,1205226529455632385
7239,1356271740,2956836471
7240,1356271740,2202063265
7241,1356271740,1317817827970134025
7242,1361430312,2956836471
7243,1362172682,3052406629
7244,1362172682,900087634747379712
7245,1362172682,1451169754119647235
7246,1362172682,2853542034
7247,1362172682,1293311746199842816
7248,1362172682,1296882535230775297
7249,1362172682,832306149877743622
7250,1362172682,1146565767686701057
7251,1362172682,826226272418283520
7252,1362172682,754913164827959300
7253,1362172682,847899028826144768
7254,1366909957,1205226529455632385
7255,1368968899,1205226529455632385
7256,1369600752,2956836471
7257,1369777832,2956836471
7258,1371141750,4018888580
7259,1372426416,1270133776748855304
7260,1375608655,1090270096948248576
7261,1380163632,1347282456987258880
7262,1383905040,1132012546637090816
7263,1384316268,815708250217840640
7264,1385711820,1083358959174438913
7265,1389528840,1969346438
7266,1395692432,1259405905659146240
7267,1398000828,1500910062117736453
7268,1398000828,1499306385296826372
7269,1402869817,833937118808399872
7270,1402869817,785523420414947328
7271,1402869817,1478113491596759050
7272,1402869817,2484518008
7273,1402869817,1327707069865218050
7274,1402869817,2821961515
7275,1402869817,1120256023892250630
7276,1402869817,2429328178
7277,1402869817,1171763121079406593
7278,1402869817,908469293662208000
7279,1402869817,2756875433
7280,1402869817,824354633116172288
7281,1402869817,1272933916161212416
7282,1402869817,759010685477019648
7283,1402869817,979414483453038592
7284,1402869817,907401007058915329
7285,1402869817,1046896700688723968
7286,1402869817,725812882286456832
7287,1402869817,1068824822900318209
7288,1402869817,1462842415107252241
7289,1402869817,4359734296
7290,1402869817,1023875634291007488
7291,1402869817,1450633083691098116
7292,1402869817,1381158538228162562
7293,1402869817,1337914453031931904
7294,1402869817,3510318254
7295,1402869817,1448945004840357923
7296,1402869817,1202106234322726912
7297,1402869817,1262708577258614795
7298,1402869817,1036449260965949442
7299,1402869817,1498031162387697665
7300,1402869817,998332081657794560
7301,1402869817,1245069205298446337
7302,1402869817,2161616220
7303,1402869817,1322643070496706560
7304,1402869817,1502964370095341569
7305,1402869817,1251931681965080577
7306,1402869817,1448298903216984066
7307,1402869817,2433228661
7308,1402869817,787040524192604160
7309,1402869817,1004990493435006976
7310,1402869817,917805686037377025
7311,1402869817,1203730528349892608
7312,1402869817,896496644656685056
7313,1402869817,2998655076
7314,1402869817,945635175609913345
7315,1402869817,1198633694153461760
7316,1402869817,1369983626453078023
7317,1402869817,1024003118755930113
7318,1402869817,1171154620720304129
7319,1403264108,1499411924144074758
7320,1404526284,1259405905659146240
7321,1409726425,705539763349164032
7322,1411334761,1270133776748855304
7323,1413162582,1328880297581178880
7324,1414626480,826226272418283520
7325,1415311206,2956836471
7326,1419388124,864663235923820545
7327,1421685668,1205226529455632385
7328,1423883251,2956836471
7329,1424491747,1205226529455632385
7330,1424741568,2616995078
7331,1433815236,1500577215397998599
7332,1433815236,1241633935140012032
7333,1433815236,1466044588884439043
7334,1433815236,760264101226504192
7335,1433815236,2291526088
7336,1433815236,1276376587378855936
7337,1433815236,719574191226372096
7338,1433815236,1044953232794152960
7339,1433815236,1012037247624007680
7340,1433815236,824055033834524672
7341,1433815236,1049471833836261382
7342,1433815236,1497139530662813699
7343,1433815236,852262961511112704
7344,1433815236,1336336089779343363
7345,1433815236,2636340443
7346,1433815236,966777590986899456
7347,1433815236,1310642583723536386
7348,1433815236,1469013996468592651
7349,1433815236,1489011055556804608
7350,1433815236,1244942259709190144
7351,1433815236,816292737062342656
7352,1433815236,1452545390759186432
7353,1433815236,1480527630281904149
7354,1433815236,875287477350682625
7355,1433815236,4212575255
7356,1433815236,1399411106570018817
7357,1433815236,1500198758654611468
7358,1433815236,1321556645806247936
7359,1434063462,1259405905659146240
7360,1434063462,2340552066
7361,1434240264,2842034452
7362,1434240264,1329566710748172288
7363,1449825235,1024980836368769026
7364,1450462038,1426418968873652224
7365,1451377339,2670627368
7366,1454701693,1270133776748855304
7367,1455237787,1358152121556873217
7368,1456790618,1400973042487115777
7369,1459549788,2616995078
7370,1460038886,2565866570
7371,1460038886,1500910062117736453
7372,1460038886,1357188181368705024
7373,1460038886,1254384560617304064
7374,1460038886,1024980836368769026
7375,1460525491,4018888580
7376,1460525491,2301844336
7377,1466009443,762530951738036224
7378,1469336820,1188735671227125760
7379,1477651074,2956836471
7380,1477930118,1355917827052457987
7381,1478037920,1205226529455632385
7382,1478689148,2301844336
7383,1478902082,864663235923820545
7384,1480979274,4018888580
7385,1481841577,2565866570
7386,1483314709,760694335356690432
7387,1483314709,1190795199754252288
7388,1483314709,2301844336
7389,1485538778,2956836471
7390,1488638768,4924190242
7391,1488638768,2453069245
7392,1488638768,2737118184
7393,1488638768,703511401743196160
7394,1488638768,1197963859954405377
7395,1489505160,4018888580
7396,1491318050,2956836471
7397,1493001480,1307865457903448064
7398,1493001480,1117022026638565376
7399,1493001480,1499006465377513473
7400,1493856955,4018888580
7401,1497051931,2301844336
7402,1497382651,1358152121556873217
7403,1499495772,4018888580
7404,1502408947,2956836471
7405,1505791153,2956836471
7406,1505901446,1205226529455632385
7407,1507279322,1501226307895668740
7408,1507279322,1362578567557701635
7409,1507279322,1215983080785219584
7410,1507349874,1205226529455632385
7411,1511083428,2956836471
7412,1514067583,1969346438
7413,1516544017,2202063265
7414,1516871095,2301844336
7415,1519324610,1205226529455632385
7416,1519389961,2202063265
7417,1520074039,4018888580
7418,1520623903,1205226529455632385
7419,1523891821,1142623492141211650
7420,1523891821,815708250217840640
7421,1533717906,2322424306
7422,1537652671,1205226529455632385
7423,1544528678,2956836471
7424,1548195841,1501319295065673731
7425,1548931548,2956836471
7426,1549005932,1376944019561971713
7427,1552087633,1497627945216712713
7428,1552087633,1446888789243215878
7429,1552087633,1307865457903448064
7430,1559021472,2956836471
7431,1566560360,1317817827970134025
7432,1573477602,815708250217840640
7433,1573631916,1205226529455632385
7434,1573800344,784084496098492416
7435,1575408720,2956836471
7436,1588580377,1090270096948248576
7437,1588858632,4018888580
7438,1591345968,2956836471
7439,1593224094,2460279166
7440,1595637320,762530951738036224
7441,1601497262,2322424306
7442,1603817035,1247260723480231939
7443,1611673951,1247260723480231939
7444,1612674169,1029073958220570626
7445,1612674169,728249820004126722
7446,1615681266,1205226529455632385
7447,1617614533,1247260723480231939
7448,1618063621,2956836471
7449,1618682941,2956836471
7450,1618966068,2301844336
7451,1625647189,1969346438
7452,1633892665,1400973042487115777
7453,1636490840,2956836471
7454,1648213129,1259405905659146240
7455,1650861697,1479082295961210890
7456,1650917107,1349922686898724864
7457,1651880388,1141886020281085953
7458,1651880388,2298426193
7459,1657678644,1205226529455632385
7460,1664846305,2956836471
7461,1664846305,2202063265
7462,1666083234,2202063265
7463,1666184288,2301844336
7464,1667551495,4018888580
7465,1668983874,1205226529455632385
7466,1672928202,1447541603015528454
7467,1676360502,1447541603015528454
7468,1678601125,1358152121556873217
7469,1680691602,760694335356690432
7470,1683628344,1362888281042481152
7471,1686576734,4018888580
7472,1688841223,1205226529455632385
7473,1696619809,2322424306
7474,1697751708,919915692375330816
7475,1697751708,1497925477448757248
7476,1701423990,1347282456987258880
7477,1705527049,1197961849314168833
7478,1713427759,1205226529455632385
7479,1714991388,2202063265
7480,1720479805,1349922686898724864
7481,1720957874,1205226529455632385
7482,1724882696,840686479307333633
7483,1726201231,4018888580
7484,1727008657,1205226529455632385
7485,1729758474,2301844336
7486,1742642538,2202063265
7487,1742642538,1317817827970134025
7488,1789972818,1141886020281085953
7489,1852267303,2202063265
7490,1852338330,2301844336
7491,1852566217,745143590385377280
7492,1852712251,1969346438
7493,1854347322,2956836471
7494,1857859717,1205226529455632385
7495,1860031908,1347282456987258880
7496,1861530738,2956836471
7497,1862612154,4018888580
7498,1864161151,1141886020281085953
7499,1865461092,1205226529455632385
7500,1871454546,2956836471
7501,1879719710,2956836471
7502,1884551508,1205226529455632385
7503,1887669168,2202063265
7504,1890156590,2956836471
7505,1890713911,2340552066
7506,1896835741,1317817827970134025
7507,1896835741,1185204551370059777
7508,1898421512,1340268883459125248
7509,1901928318,1969346438
7510,1908482892,1081484761934319623
7511,1908482892,2956836471
7512,1908482892,2202063265
7513,1908482892,2616995078
7514,1909730504,4018888580
7515,1917490381,1358152121556873217
7516,1920073514,2956836471
7517,1921333117,2956836471
7518,1925578574,1364300855382573056
7519,1926430159,2956836471
7520,1928987790,1270133776748855304
7521,1929030181,1270133776748855304
7522,1930679520,4018888580
7523,1939118838,1272273233266393089
7524,1939118838,1272633444556607489
7525,1941525613,1141886020281085953
7526,1942241203,4018888580
7527,1942940388,1205226529455632385
7528,1947443738,4018888580
7529,1947665678,1137744126085148674
7530,1950854582,4018888580
7531,1952908578,1401015246718914560
7532,1961105160,4018888580
7533,1964557453,810476391674290177
7534,1965745129,798953701972938752
7535,1969346438,831724961114959873
7536,1969346438,2815977937
7537,1969346438,2475768654
7538,1969346438,976625864157868033
7539,1969346438,1351841821677281281
7540,1969346438,1097004926985621504
7541,1969346438,823632932141142016
7542,1969346438,709404755962011649
7543,1969346438,3241605602
7544,1969346438,1281553124877107202
7545,1969346438,2900848542
7546,1969346438,1248429979559317504
7547,1969346438,4067637131
7548,1969346438,4792091356
7549,1969346438,2730572050
7550,1969346438,1314274837700005893
7551,1969346438,824055033834524672
7552,1969346438,2350282104
7553,1969346438,1408490897273151499
7554,1969346438,3371308145
7555,1969346438,999759383830679553
7556,1969346438,1355336660184162304
7557,1969346438,1209924940369211392
7558,1969346438,2987906819
7559,1969346438,1444201561748557825
7560,1969346438,2171907357
7561,1969346438,2157359952
7562,1969346438,1023199210089394177
7563,1969346438,1243590650857246729
7564,1969346438,1410360906916245504
7565,1969346438,1073920026955182085
7566,1969346438,1308841817421615104
7567,1969346438,1302240271179091969
7568,1969346438,1472932524842229760
7569,1969346438,4696236163
7570,1969346438,1480202705985544196
7571,1969346438,2590145787
7572,1969346438,2974805145
7573,1969346438,2283403518
7574,1969346438,1375108792204034048
7575,1969346438,1197079638201245696
7576,1969346438,1489308684958195716
7577,1969346438,3073451942
7578,1969346438,750781552053878788
7579,1969346438,2231098022
7580,1969346438,1117393160949444608
7581,1969346438,774624218755403776
7582,1969346438,803785099607150592
7583,1969346438,1301344281236516866
7584,1969346438,1045027402357780480
7585,1969346438,1221127348709396480
7586,1969346438,1001918140924813314
7587,1969346438,2665217864
7588,1969346438,1480567300243795972
7589,1969346438,799402837675380736
7590,1969346438,825057711134035968
7591,1969346438,796323798979121153
7592,1969346438,2200412632
7593,1969346438,4913060685
7594,1969346438,1284989810998800385
7595,1969346438,1107748105544359936
7596,1969346438,819867879080390656
7597,1969346438,783397310508204032
7598,1969346438,1038858800109891584
7599,1969346438,1459978528351715330
7600,1969346438,3038167520
7601,1972009579,2956836471
7602,1972009579,2202063265
7603,1972283172,2301844336
7604,1972766527,1401015246718914560
7605,2150671412,1498069218251661312
7606,2151419805,4018888580
7607,2151684682,816459680163753984
7608,2152584757,4018888580
7609,2154499070,1259405905659146240
7610,2158972724,1247260723480231939
7611,2159794280,1205226529455632385
7612,2160842262,2956836471
7613,2160878177,2616995078
7614,2161351860,4018888580
7615,2162442780,1090270096948248576
7616,2162690432,3122487777
7617,2162889720,1259405905659146240
7618,2165952774,1024980836368769026
7619,2166228729,944232843831541761
7620,2167067305,1170190346132828161
7621,2167158764,1270133776748855304
7622,2168155795,2956836471
7623,2168155795,2202063265
7624,2168444202,4018888580
7625,2171052639,1447541603015528454
7626,2172594971,1090270096948248576
7627,2172594971,1316771008867688448
7628,2174184543,2212822237
7629,2174184543,1093179451708444672
7630,2174184543,2849226306
7631,2174184543,1259405905659146240
7632,2174264578,810476391674290177
7633,2174264578,2340552066
7634,2174507470,2322424306
7635,2174644277,1347282456987258880
7636,2174644277,2322424306
7637,2178600162,1205226529455632385
7638,2179843303,4018888580
7639,2180141025,2616995078
7640,2180151155,1205226529455632385
7641,2181233697,2892691343
7642,2181397577,3198802391
7643,2182855216,831248271716802560
7644,2184594530,1138377944466898944
7645,2184959156,1205226529455632385
7646,2185756411,745143590385377280
7647,2185756411,1296428931483131904
7648,2186669863,2956836471
7649,2187999125,843279597961691138
7650,2187999125,933998577441009664
7651,2187999125,1177317541330456580
7652,2188096878,4018888580
7653,2189151060,2616995078
7654,2191322815,1270133776748855304
7655,2193927013,1317817827970134025
7656,2194241613,2670627368
7657,2194870413,1205226529455632385
7658,2194926397,1447541603015528454
7659,2197894170,2956836471
7660,2198357618,745143590385377280
7661,2199975324,760694335356690432
7662,2200188236,745143590385377280
7663,2200188788,1270133776748855304
7664,2202063265,1081484761934319623
7665,2202063265,820731335157383170
7666,2202063265,2956836471
7667,2202063265,1100319965226373120
7668,2202063265,4857646191
7669,2202063265,1245069205298446337
7670,2202063265,1494799852571607040
7671,2202063265,1140575482854948864
7672,2202063265,4493854096
7673,2202063265,3087491573
7674,2202063265,1477806105841618948
7675,2202063265,1242839622893416448
7676,2202063265,1498343577595879426
7677,2202063265,4764998954
7678,2202063265,1484554556910493696
7679,2202063265,1322343714698743808
7680,2202063265,705082161569865728
7681,2202063265,2358413663
7682,2202063265,728840571427622912
7683,2202063265,3065680671
7684,2202063265,1224083653287870464
7685,2202063265,844273312301793281
7686,2202063265,1250835041455943681
7687,2202063265,1264331010478571526
7688,2202063265,3091257648
7689,2202063265,731456289910456320
7690,2202063265,1315661493879345152
7691,2202063265,1014877895213355010
7692,2202063265,1472982994625441801
7693,2202063265,1269967012471717894
7694,2202063265,1019996745827340288
7695,2202063265,857613780641095681
7696,2202063265,2916712709
7697,2202063265,1185532946473721856
7698,2202063265,981470994454990849
7699,2202063265,1254054380548038656
7700,2202063265,1175808570337746945
7701,2202063265,761324197532602368
7702,2202063265,3734656704
7703,2202063265,1381229315862507529
7704,2202063265,1420351245819207681
7705,2202063265,4224067276
7706,2202063265,1076521994651398144
7707,2202063265,4420343195
7708,2202063265,706243481983967232
7709,2202063265,2997866579
7710,2202063265,1324034732439621632
7711,2202063265,1248731077075664898
7712,2202063265,1486653442248658949
7713,2202063265,1210233737356730368
7714,2202063265,1008801735681478657
7715,2202063265,1455695056317386755
7716,2202063265,1098797265022476289
7717,2202063265,2996457280
7718,2202063265,2488682005
7719,2202063265,2289779582
7720,2202063265,2429328178
7721,2202063265,1274456634404810755
7722,2202063265,1001552492138762240
7723,2202063265,770197184256049152
7724,2202063265,1422012390888157190
7725,2202063265,1228805853110788097
7726,2202063265,1459112833828933635
7727,2202063265,918953530806951941
7728,2202063265,3382455016
7729,2202063265,1090660176351424512
7730,2202063265,928769342438768640
7731,2202063265,1438776722841866241
7732,2202063265,1315946689199562754
7733,2202063265,1067420626519015424
7734,2202063265,1207332489569751040
7735,2202063265,1469248257603874820
7736,2202063265,1436997480634257410
7737,2202063265,1260237051645104130
7738,2202063265,2650194375
7739,2202063265,1242393046769192961
7740,2202063265,1432093299599450116
7741,2202063265,995319406325616640
7742,2202063265,4128123322
7743,2202063265,1212371718213267456
7744,2202063265,1089603728590684167
7745,2202063265,1332983605140795394
7746,2202063265,871140080194387973
7747,2202063265,916656611787198465
7748,2202063265,1477926995522633733
7749,2202063265,827953000018751489
7750,2202063265,1264979459976855552
7751,2202063265,889613141277122562
7752,2202063265,721688390886912000
7753,2202063265,1297940049099722752
7754,2202063265,1430155185008041984
7755,2202063265,2340139071
7756,2202063265,1352334405042368515
7757,2202063265,1456142068502474752
7758,2202063265,2414682894
7759,2202063265,1237286823879159808
7760,2202063265,1390325891042062338
7761,2202063265,1298689854067417088
7762,2202063265,2857046853
7763,2202063265,1143562331579912193
7764,2202063265,1317817827970134025
7765,2202063265,1253752494083244032
7766,2202063265,2831607005
7767,2202063265,786266152335015940
7768,2202063265,2908555111
7769,2202063265,905400428434792448
7770,2202063265,1250415192053182467
7771,2202063265,2883935176
7772,2202063265,1361034135817621509
7773,2202063265,1491191177009414145
7774,2202063265,1047154542947786752
7775,2202063265,1462149630683226114
7776,2202063265,1200176433332736000
7777,2202063265,1309475413484277767
7778,2202063265,1241469040096415748
7779,2202063265,2445684965
7780,2202063265,936679098084192257
7781,2202063265,4100727022
7782,2202063265,1461347771890356227
7783,2202063265,2472499606
7784,2202063265,820708631532466177
7785,2202063265,1484563799264870400
7786,2202063265,1362733074329579521
7787,2202063265,2695839951
7788,2202063265,857852437264314368
7789,2202063265,3042518200
7790,2202063265,1322863687699472384
7791,2202063265,1266008164123791369
7792,2202063265,1262453723483320321
7793,2202063265,853190786095210496
7794,2202063265,975084829145432069
7795,2202063265,978005342457131008
7796,2202063265,2547639326
7797,2202063265,1467880107989778439
7798,2202063265,1098727955822456833
7799,2202063265,3010102438
7800,2202063265,702825655843614720
7801,2202063265,3661684775
7802,2202063265,2999478886
7803,2202063265,741701333774958592
7804,2202063265,1459907263112663047
7805,2202063265,2714465297
7806,2202063265,853381369724063745
7807,2202063265,945624536321585153
7808,2202063265,1266624251739680769
7809,2202063265,1196539702154792962
7810,2202063265,1086322031141027840
7811,2202063265,1351841821677281281
7812,2202063265,3429572062
7813,2202063265,1446792962097225735
7814,2202063265,1205581929283817477
7815,2202063265,2455274583
7816,2202063265,902502004106383360
7817,2202063265,1444201561748557825
7818,2202063265,880061763684892672
7819,2202063265,1482099975286931466
7820,2202063265,1267066198061088769
7821,2202063265,1357289132712751105
